Country,Date,Name,Runs,Balls,Batsman Profile
West Indies,Dec 26-29 2015,KC Brathwaite,17,48,https://www.espncricinfo.com/ci/content/player/348024.html
West Indies,Dec 26-29 2015,R Chandrika,25,76,https://www.espncricinfo.com/ci/content/player/316153.html
West Indies,Dec 26-29 2015,DM Bravo,81,204,https://www.espncricinfo.com/ci/content/player/277472.html
West Indies,Dec 26-29 2015,MN Samuels,0,3,https://www.espncricinfo.com/ci/content/player/52983.html
West Indies,Dec 26-29 2015,J Blackwood,28,46,https://www.espncricinfo.com/ci/content/player/431909.html
West Indies,Dec 26-29 2015,D Ramdin †,0,4,https://www.espncricinfo.com/ci/content/player/52917.html
West Indies,Dec 26-29 2015,JO Holder (c),0,1,https://www.espncricinfo.com/ci/content/player/391485.html
West Indies,Dec 26-29 2015,CR Brathwaite,59,126,https://www.espncricinfo.com/ci/content/player/457249.html
West Indies,Dec 26-29 2015,KAJ Roach,22,44,https://www.espncricinfo.com/ci/content/player/230553.html
West Indies,Dec 26-29 2015,JE Taylor,15,21,https://www.espncricinfo.com/ci/content/player/53191.html
West Indies,Dec 26-29 2015,JA Warrican,11,35,https://www.espncricinfo.com/ci/content/player/432214.html
