Country,Date,Name,Runs,Balls,Batsman Profile
South Africa,Nov 3-7 2016,SC Cook,0,4,https://www.espncricinfo.com/ci/content/player/44656.html
South Africa,Nov 3-7 2016,D Elgar,12,22,https://www.espncricinfo.com/ci/content/player/230852.html
South Africa,Nov 3-7 2016,HM Amla,0,5,https://www.espncricinfo.com/ci/content/player/43906.html
South Africa,Nov 3-7 2016,JP Duminy,11,23,https://www.espncricinfo.com/ci/content/player/44932.html
South Africa,Nov 3-7 2016,F du Plessis (c),37,74,https://www.espncricinfo.com/ci/content/player/44828.html
South Africa,Nov 3-7 2016,T Bavuma,51,86,https://www.espncricinfo.com/ci/content/player/372116.html
South Africa,Nov 3-7 2016,Q de Kock †,84,101,https://www.espncricinfo.com/ci/content/player/379143.html
South Africa,Nov 3-7 2016,VD Philander,10,32,https://www.espncricinfo.com/ci/content/player/46945.html
South Africa,Nov 3-7 2016,KA Maharaj,16,19,https://www.espncricinfo.com/ci/content/player/267724.html
South Africa,Nov 3-7 2016,K Rabada,11,12,https://www.espncricinfo.com/ci/content/player/550215.html
South Africa,Nov 3-7 2016,DW Steyn,4,4,https://www.espncricinfo.com/ci/content/player/47492.html
