Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Nov 3-7 2016,DA Warner,97,100,https://www.espncricinfo.com/ci/content/player/219889.html
Australia,Nov 3-7 2016,SE Marsh,63,148,https://www.espncricinfo.com/ci/content/player/6683.html
Australia,Nov 3-7 2016,UT Khawaja,4,17,https://www.espncricinfo.com/ci/content/player/215155.html
Australia,Nov 3-7 2016,SPD Smith (c),0,4,https://www.espncricinfo.com/ci/content/player/267192.html
Australia,Nov 3-7 2016,AC Voges,27,60,https://www.espncricinfo.com/ci/content/player/8119.html
Australia,Nov 3-7 2016,MR Marsh,0,8,https://www.espncricinfo.com/ci/content/player/272450.html
Australia,Nov 3-7 2016,PM Nevill †,23,53,https://www.espncricinfo.com/ci/content/player/6973.html
Australia,Nov 3-7 2016,MA Starc,0,5,https://www.espncricinfo.com/ci/content/player/311592.html
Australia,Nov 3-7 2016,PM Siddle,18,25,https://www.espncricinfo.com/ci/content/player/7898.html
Australia,Nov 3-7 2016,JR Hazlewood,4,5,https://www.espncricinfo.com/ci/content/player/288284.html
Australia,Nov 3-7 2016,NM Lyon,0,2,https://www.espncricinfo.com/ci/content/player/272279.html
