Country,Date,Name,Runs,Balls,Batsman Profile
Pakistan,Oct 19-22 2002,Taufeeq Umar,5,20,https://www.espncricinfo.com/ci/content/player/43363.html
Pakistan,Oct 19-22 2002,Imran Farhat,29,35,https://www.espncricinfo.com/ci/content/player/40582.html
Pakistan,Oct 19-22 2002,Younis Khan,5,13,https://www.espncricinfo.com/ci/content/player/43652.html
Pakistan,Oct 19-22 2002,Faisal Iqbal,9,21,https://www.espncricinfo.com/ci/content/player/40088.html
Pakistan,Oct 19-22 2002,Misbah-ul-Haq,11,27,https://www.espncricinfo.com/ci/content/player/41378.html
Pakistan,Oct 19-22 2002,Hasan Raza,54,160,https://www.espncricinfo.com/ci/content/player/40378.html
Pakistan,Oct 19-22 2002,Rashid Latif †,17,30,https://www.espncricinfo.com/ci/content/player/42423.html
Pakistan,Oct 19-22 2002,Saqlain Mushtaq,44,80,https://www.espncricinfo.com/ci/content/player/42628.html
Pakistan,Oct 19-22 2002,Waqar Younis (c),6,7,https://www.espncricinfo.com/ci/content/player/43543.html
Pakistan,Oct 19-22 2002,Mohammad Sami,0,16,https://www.espncricinfo.com/ci/content/player/41324.html
Pakistan,Oct 19-22 2002,Danish Kaneria,15,29,https://www.espncricinfo.com/ci/content/player/40043.html
