Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Oct 19-22 2002,JL Langer,4,5,https://www.espncricinfo.com/ci/content/player/6256.html
Australia,Oct 19-22 2002,ML Hayden,89,163,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Oct 19-22 2002,RT Ponting,150,266,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Oct 19-22 2002,ME Waugh,23,33,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Oct 19-22 2002,SR Waugh (c),103,191,https://www.espncricinfo.com/ci/content/player/8192.html
Australia,Oct 19-22 2002,DR Martyn,0,1,https://www.espncricinfo.com/ci/content/player/6513.html
Australia,Oct 19-22 2002,AC Gilchrist †,34,53,https://www.espncricinfo.com/ci/content/player/5390.html
Australia,Oct 19-22 2002,SK Warne,11,30,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Oct 19-22 2002,B Lee,1,2,https://www.espncricinfo.com/ci/content/player/6278.html
Australia,Oct 19-22 2002,AJ Bichel,9,19,https://www.espncricinfo.com/ci/content/player/4146.html
Australia,Oct 19-22 2002,GD McGrath,3,11,https://www.espncricinfo.com/ci/content/player/6565.html
