Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Dec 26-28 1996,MA Taylor (c),7,40,https://www.espncricinfo.com/ci/content/player/7924.html
Australia,Dec 26-28 1996,ML Hayden,5,19,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Dec 26-28 1996,JL Langer,12,20,https://www.espncricinfo.com/ci/content/player/6256.html
Australia,Dec 26-28 1996,ME Waugh,0,1,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Dec 26-28 1996,SR Waugh,58,131,https://www.espncricinfo.com/ci/content/player/8192.html
Australia,Dec 26-28 1996,GS Blewett,62,154,https://www.espncricinfo.com/ci/content/player/4161.html
Australia,Dec 26-28 1996,IA Healy †,36,47,https://www.espncricinfo.com/ci/content/player/5628.html
Australia,Dec 26-28 1996,PR Reiffel,0,4,https://www.espncricinfo.com/ci/content/player/7326.html
Australia,Dec 26-28 1996,SK Warne,10,28,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Dec 26-28 1996,JN Gillespie,4,23,https://www.espncricinfo.com/ci/content/player/5392.html
Australia,Dec 26-28 1996,GD McGrath,0,3,https://www.espncricinfo.com/ci/content/player/6565.html
