Country,Date,Name,Runs,Balls,Batsman Profile
England,Nov 7-10 2002,ME Trescothick,1,6,https://www.espncricinfo.com/ci/content/player/21585.html
England,Nov 7-10 2002,MP Vaughan,0,2,https://www.espncricinfo.com/ci/content/player/22182.html
England,Nov 7-10 2002,MA Butcher,40,76,https://www.espncricinfo.com/ci/content/player/9327.html
England,Nov 7-10 2002,N Hussain (c),11,45,https://www.espncricinfo.com/ci/content/player/14325.html
England,Nov 7-10 2002,JP Crawley,0,2,https://www.espncricinfo.com/ci/content/player/10870.html
England,Nov 7-10 2002,AJ Stewart †,0,1,https://www.espncricinfo.com/ci/content/player/20372.html
England,Nov 7-10 2002,C White,13,19,https://www.espncricinfo.com/ci/content/player/22403.html
England,Nov 7-10 2002,AF Giles,4,11,https://www.espncricinfo.com/ci/content/player/13368.html
England,Nov 7-10 2002,AR Caddick,4,7,https://www.espncricinfo.com/ci/content/player/10633.html
England,Nov 7-10 2002,MJ Hoggard,1,5,https://www.espncricinfo.com/ci/content/player/14236.html
England,Nov 7-10 2002,SP Jones,0,0,https://www.espncricinfo.com/ci/content/player/15555.html
