Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Jan 25-29 1992,GR Marsh,8,32,https://www.espncricinfo.com/ci/content/player/6499.html
Australia,Jan 25-29 1992,MA Taylor,11,44,https://www.espncricinfo.com/ci/content/player/7924.html
Australia,Jan 25-29 1992,DC Boon,19,64,https://www.espncricinfo.com/ci/content/player/4169.html
Australia,Jan 25-29 1992,AR Border (c),0,4,https://www.espncricinfo.com/ci/content/player/4174.html
Australia,Jan 25-29 1992,DM Jones,41,93,https://www.espncricinfo.com/ci/content/player/6044.html
Australia,Jan 25-29 1992,ME Waugh,15,26,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Jan 25-29 1992,IA Healy †,1,8,https://www.espncricinfo.com/ci/content/player/5628.html
Australia,Jan 25-29 1992,MG Hughes,26,93,https://www.espncricinfo.com/ci/content/player/5726.html
Australia,Jan 25-29 1992,SK Warne,7,35,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Jan 25-29 1992,CJ McDermott,0,10,https://www.espncricinfo.com/ci/content/player/6551.html
Australia,Jan 25-29 1992,MR Whitney,0,0,https://www.espncricinfo.com/ci/content/player/8220.html
