Country,Date,Name,Runs,Balls,Batsman Profile
Pakistan,Dec 26-29 2004,Salman Butt,0,4,https://www.espncricinfo.com/ci/content/player/42683.html
Pakistan,Dec 26-29 2004,Imran Farhat,5,16,https://www.espncricinfo.com/ci/content/player/40582.html
Pakistan,Dec 26-29 2004,Yasir Hameed,23,42,https://www.espncricinfo.com/ci/content/player/43656.html
Pakistan,Dec 26-29 2004,Younis Khan,23,55,https://www.espncricinfo.com/ci/content/player/43652.html
Pakistan,Dec 26-29 2004,Mohammad Yousuf (c),12,28,https://www.espncricinfo.com/ci/content/player/43650.html
Pakistan,Dec 26-29 2004,Shoaib Malik,41,89,https://www.espncricinfo.com/ci/content/player/42657.html
Pakistan,Dec 26-29 2004,Mohammad Sami,11,48,https://www.espncricinfo.com/ci/content/player/41324.html
Pakistan,Dec 26-29 2004,Abdul Razzaq,19,74,https://www.espncricinfo.com/ci/content/player/39836.html
Pakistan,Dec 26-29 2004,Kamran Akmal †,0,3,https://www.espncricinfo.com/ci/content/player/41028.html
Pakistan,Dec 26-29 2004,Shoaib Akhtar,14,18,https://www.espncricinfo.com/ci/content/player/42655.html
Pakistan,Dec 26-29 2004,Danish Kaneria,9,10,https://www.espncricinfo.com/ci/content/player/40043.html
