Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
India,Jan 2-6 2008,B Lee,13,3,34,2,https://www.espncricinfo.com/ci/content/player/6278.html
India,Jan 2-6 2008,MG Johnson,11,4,33,0,https://www.espncricinfo.com/ci/content/player/6033.html
India,Jan 2-6 2008,SR Clark,12,4,32,2,https://www.espncricinfo.com/ci/content/player/4582.html
India,Jan 2-6 2008,GB Hogg,14,2,55,0,https://www.espncricinfo.com/ci/content/player/5681.html
India,Jan 2-6 2008,A Symonds,19,5,51,3,https://www.espncricinfo.com/ci/content/player/7702.html
India,Jan 2-6 2008,MJ Clarke,1.5,0,5,3,https://www.espncricinfo.com/ci/content/player/4578.html
