Country,Date,Name,Runs,Balls,Batsman Profile
West Indies,Mar 13-16 1999,SL Campbell,12,25,https://www.espncricinfo.com/ci/content/player/51462.html
West Indies,Mar 13-16 1999,S Ragoonath,0,5,https://www.espncricinfo.com/ci/content/player/52803.html
West Indies,Mar 13-16 1999,LA Roberts,0,7,https://www.espncricinfo.com/ci/content/player/52819.html
West Indies,Mar 13-16 1999,BC Lara (c),213,344,https://www.espncricinfo.com/ci/content/player/52337.html
West Indies,Mar 13-16 1999,DRE Joseph,14,12,https://www.espncricinfo.com/ci/content/player/52204.html
West Indies,Mar 13-16 1999,PT Collins,13,47,https://www.espncricinfo.com/ci/content/player/51479.html
West Indies,Mar 13-16 1999,JC Adams,94,252,https://www.espncricinfo.com/ci/content/player/51100.html
West Indies,Mar 13-16 1999,RD Jacobs †,25,58,https://www.espncricinfo.com/ci/content/player/52199.html
West Indies,Mar 13-16 1999,NO Perry,15,50,https://www.espncricinfo.com/ci/content/player/52675.html
West Indies,Mar 13-16 1999,CEL Ambrose,3,16,https://www.espncricinfo.com/ci/content/player/51107.html
West Indies,Mar 13-16 1999,CA Walsh,0,1,https://www.espncricinfo.com/ci/content/player/53216.html
