Country,Date,Name,Runs,Balls,Batsman Profile
Sri Lanka,Jan 24-26 2019,FDM Karunaratne,3,18,https://www.espncricinfo.com/ci/content/player/227772.html
Sri Lanka,Jan 24-26 2019,HDRL Thirimanne,32,98,https://www.espncricinfo.com/ci/content/player/301236.html
Sri Lanka,Jan 24-26 2019,LD Chandimal (c),0,2,https://www.espncricinfo.com/ci/content/player/300628.html
Sri Lanka,Jan 24-26 2019,BKG Mendis,1,7,https://www.espncricinfo.com/ci/content/player/629074.html
Sri Lanka,Jan 24-26 2019,ARS Silva,3,22,https://www.espncricinfo.com/ci/content/player/237310.html
Sri Lanka,Jan 24-26 2019,DM de Silva,14,46,https://www.espncricinfo.com/ci/content/player/465793.html
Sri Lanka,Jan 24-26 2019,N Dickwella †,24,39,https://www.espncricinfo.com/ci/content/player/429754.html
Sri Lanka,Jan 24-26 2019,MDK Perera,8,34,https://www.espncricinfo.com/ci/content/player/49920.html
Sri Lanka,Jan 24-26 2019,RAS Lakmal,24,30,https://www.espncricinfo.com/ci/content/player/49619.html
Sri Lanka,Jan 24-26 2019,PVD Chameera,5,10,https://www.espncricinfo.com/ci/content/player/552152.html
Sri Lanka,Jan 24-26 2019,CBRLS Kumara,0,0,https://www.espncricinfo.com/ci/content/player/784375.html
