Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Mar 8-12 2002,JL Langer,37,34,https://www.espncricinfo.com/ci/content/player/6256.html
Australia,Mar 8-12 2002,ML Hayden,63,91,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Mar 8-12 2002,RT Ponting,47,69,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Mar 8-12 2002,ME Waugh,25,60,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Mar 8-12 2002,SR Waugh (c),0,7,https://www.espncricinfo.com/ci/content/player/8192.html
Australia,Mar 8-12 2002,DR Martyn,2,14,https://www.espncricinfo.com/ci/content/player/6513.html
Australia,Mar 8-12 2002,AC Gilchrist †,138,108,https://www.espncricinfo.com/ci/content/player/5390.html
Australia,Mar 8-12 2002,SK Warne,63,65,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Mar 8-12 2002,B Lee,0,7,https://www.espncricinfo.com/ci/content/player/6278.html
Australia,Mar 8-12 2002,JN Gillespie,0,13,https://www.espncricinfo.com/ci/content/player/5392.html
Australia,Mar 8-12 2002,GD McGrath,2,17,https://www.espncricinfo.com/ci/content/player/6565.html
