Country,Date,Name,Runs,Balls,Batsman Profile
West Indies,Nov 26-28 2009,CH Gayle (c),31,43,https://www.espncricinfo.com/ci/content/player/51880.html
West Indies,Nov 26-28 2009,AB Barath,15,38,https://www.espncricinfo.com/ci/content/player/274926.html
West Indies,Nov 26-28 2009,TM Dowlin,62,150,https://www.espncricinfo.com/ci/content/player/51660.html
West Indies,Nov 26-28 2009,S Chanderpaul,2,6,https://www.espncricinfo.com/ci/content/player/51469.html
West Indies,Nov 26-28 2009,DJ Bravo,0,2,https://www.espncricinfo.com/ci/content/player/51439.html
West Indies,Nov 26-28 2009,BP Nash,18,42,https://www.espncricinfo.com/ci/content/player/6950.html
West Indies,Nov 26-28 2009,D Ramdin †,54,55,https://www.espncricinfo.com/ci/content/player/52917.html
West Indies,Nov 26-28 2009,SJ Benn,28,32,https://www.espncricinfo.com/ci/content/player/51248.html
West Indies,Nov 26-28 2009,JE Taylor,8,11,https://www.espncricinfo.com/ci/content/player/53191.html
West Indies,Nov 26-28 2009,KAJ Roach,0,1,https://www.espncricinfo.com/ci/content/player/230553.html
West Indies,Nov 26-28 2009,R Rampaul,1,3,https://www.espncricinfo.com/ci/content/player/52912.html
