Country,Date,Name,Runs,Balls,Batsman Profile
West Indies,Nov 27 - Dec 1 1992,DL Haynes,8,14,https://www.espncricinfo.com/ci/content/player/52047.html
West Indies,Nov 27 - Dec 1 1992,PV Simmons,27,42,https://www.espncricinfo.com/ci/content/player/52934.html
West Indies,Nov 27 - Dec 1 1992,RB Richardson (c),17,29,https://www.espncricinfo.com/ci/content/player/52810.html
West Indies,Nov 27 - Dec 1 1992,BC Lara,58,127,https://www.espncricinfo.com/ci/content/player/52337.html
West Indies,Nov 27 - Dec 1 1992,KLT Arthurton,157,343,https://www.espncricinfo.com/ci/content/player/51110.html
West Indies,Nov 27 - Dec 1 1992,CL Hooper,47,70,https://www.espncricinfo.com/ci/content/player/52066.html
West Indies,Nov 27 - Dec 1 1992,D Williams †,15,62,https://www.espncricinfo.com/ci/content/player/53230.html
West Indies,Nov 27 - Dec 1 1992,IR Bishop,5,14,https://www.espncricinfo.com/ci/content/player/51226.html
West Indies,Nov 27 - Dec 1 1992,CEL Ambrose,4,19,https://www.espncricinfo.com/ci/content/player/51107.html
West Indies,Nov 27 - Dec 1 1992,BP Patterson,0,10,https://www.espncricinfo.com/ci/content/player/52671.html
West Indies,Nov 27 - Dec 1 1992,CA Walsh,17,34,https://www.espncricinfo.com/ci/content/player/53216.html
