Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
Australia,Nov 27 - Dec 1 1992,CEL Ambrose,29.1,12,53,2,https://www.espncricinfo.com/ci/content/player/51107.html
Australia,Nov 27 - Dec 1 1992,IR Bishop,23,3,51,2,https://www.espncricinfo.com/ci/content/player/51226.html
Australia,Nov 27 - Dec 1 1992,BP Patterson,19,0,83,1,https://www.espncricinfo.com/ci/content/player/52671.html
Australia,Nov 27 - Dec 1 1992,CA Walsh,0.5,0,2,0,https://www.espncricinfo.com/ci/content/player/53216.html
Australia,Nov 27 - Dec 1 1992,CL Hooper,30.1,4,75,4,https://www.espncricinfo.com/ci/content/player/52066.html
Australia,Nov 27 - Dec 1 1992,PV Simmons,7,2,16,0,https://www.espncricinfo.com/ci/content/player/52934.html
Australia,Nov 27 - Dec 1 1992,KLT Arthurton,3,0,6,0,https://www.espncricinfo.com/ci/content/player/51110.html
