Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Dec 26-30 1997,MTG Elliott,6,33,https://www.espncricinfo.com/ci/content/player/5130.html
Australia,Dec 26-30 1997,MA Taylor (c),20,78,https://www.espncricinfo.com/ci/content/player/7924.html
Australia,Dec 26-30 1997,GS Blewett,26,114,https://www.espncricinfo.com/ci/content/player/4161.html
Australia,Dec 26-30 1997,ME Waugh,0,18,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Dec 26-30 1997,SR Waugh,96,188,https://www.espncricinfo.com/ci/content/player/8192.html
Australia,Dec 26-30 1997,RT Ponting,105,208,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Dec 26-30 1997,IA Healy †,16,25,https://www.espncricinfo.com/ci/content/player/5628.html
Australia,Dec 26-30 1997,PR Reiffel,27,54,https://www.espncricinfo.com/ci/content/player/7326.html
Australia,Dec 26-30 1997,SK Warne,1,8,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Dec 26-30 1997,MS Kasprowicz,0,3,https://www.espncricinfo.com/ci/content/player/6126.html
Australia,Dec 26-30 1997,GD McGrath,0,5,https://www.espncricinfo.com/ci/content/player/6565.html
