Country,Date,Name,Runs,Balls,Batsman Profile
South Africa,Dec 26-30 1997,AM Bacher,3,35,https://www.espncricinfo.com/ci/content/player/44024.html
South Africa,Dec 26-30 1997,G Kirsten,83,256,https://www.espncricinfo.com/ci/content/player/45813.html
South Africa,Dec 26-30 1997,JH Kallis,15,57,https://www.espncricinfo.com/ci/content/player/45789.html
South Africa,Dec 26-30 1997,DJ Cullinan,5,29,https://www.espncricinfo.com/ci/content/player/44489.html
South Africa,Dec 26-30 1997,WJ Cronje (c),0,2,https://www.espncricinfo.com/ci/content/player/44485.html
South Africa,Dec 26-30 1997,BM McMillan,48,189,https://www.espncricinfo.com/ci/content/player/46214.html
South Africa,Dec 26-30 1997,SM Pollock,7,25,https://www.espncricinfo.com/ci/content/player/46774.html
South Africa,Dec 26-30 1997,DJ Richardson †,1,9,https://www.espncricinfo.com/ci/content/player/46978.html
South Africa,Dec 26-30 1997,L Klusener,11,35,https://www.espncricinfo.com/ci/content/player/45821.html
South Africa,Dec 26-30 1997,PL Symcox,4,9,https://www.espncricinfo.com/ci/content/player/47267.html
South Africa,Dec 26-30 1997,AA Donald,0,2,https://www.espncricinfo.com/ci/content/player/44716.html
