Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
West Indies,Jun 3-5 2015,MG Johnson,13.5,2,34,3,https://www.espncricinfo.com/ci/content/player/6033.html
West Indies,Jun 3-5 2015,JR Hazlewood,15,7,33,3,https://www.espncricinfo.com/ci/content/player/288284.html
West Indies,Jun 3-5 2015,MA Starc,15,5,48,2,https://www.espncricinfo.com/ci/content/player/311592.html
West Indies,Jun 3-5 2015,NM Lyon,6,1,20,1,https://www.espncricinfo.com/ci/content/player/272279.html
West Indies,Jun 3-5 2015,SR Watson,3,1,11,0,https://www.espncricinfo.com/ci/content/player/8180.html
West Indies,Jun 3-5 2015,SPD Smith,1,0,2,1,https://www.espncricinfo.com/ci/content/player/267192.html
