Country,Date,Name,Runs,Balls,Batsman Profile
India,Dec 17-20 2014,M Vijay,144,213,https://www.espncricinfo.com/ci/content/player/237095.html
India,Dec 17-20 2014,S Dhawan,24,39,https://www.espncricinfo.com/ci/content/player/28235.html
India,Dec 17-20 2014,CA Pujara,18,64,https://www.espncricinfo.com/ci/content/player/32540.html
India,Dec 17-20 2014,V Kohli,19,27,https://www.espncricinfo.com/ci/content/player/253802.html
India,Dec 17-20 2014,AM Rahane,81,132,https://www.espncricinfo.com/ci/content/player/277916.html
India,Dec 17-20 2014,RG Sharma,32,55,https://www.espncricinfo.com/ci/content/player/34102.html
India,Dec 17-20 2014,MS Dhoni (c) †,33,53,https://www.espncricinfo.com/ci/content/player/28081.html
India,Dec 17-20 2014,R Ashwin,35,41,https://www.espncricinfo.com/ci/content/player/26421.html
India,Dec 17-20 2014,UT Yadav,9,21,https://www.espncricinfo.com/ci/content/player/376116.html
India,Dec 17-20 2014,VR Aaron,4,11,https://www.espncricinfo.com/ci/content/player/360911.html
India,Dec 17-20 2014,I Sharma,1,3,https://www.espncricinfo.com/ci/content/player/236779.html
