Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Dec 17-20 2014,CJL Rogers,55,79,https://www.espncricinfo.com/ci/content/player/7388.html
Australia,Dec 17-20 2014,DA Warner,29,28,https://www.espncricinfo.com/ci/content/player/219889.html
Australia,Dec 17-20 2014,SR Watson,25,29,https://www.espncricinfo.com/ci/content/player/8180.html
Australia,Dec 17-20 2014,SPD Smith (c),133,191,https://www.espncricinfo.com/ci/content/player/267192.html
Australia,Dec 17-20 2014,SE Marsh,32,70,https://www.espncricinfo.com/ci/content/player/6683.html
Australia,Dec 17-20 2014,MR Marsh,11,34,https://www.espncricinfo.com/ci/content/player/272450.html
Australia,Dec 17-20 2014,BJ Haddin †,6,12,https://www.espncricinfo.com/ci/content/player/5560.html
Australia,Dec 17-20 2014,MG Johnson,88,93,https://www.espncricinfo.com/ci/content/player/6033.html
Australia,Dec 17-20 2014,MA Starc,52,59,https://www.espncricinfo.com/ci/content/player/311592.html
Australia,Dec 17-20 2014,NM Lyon,23,23,https://www.espncricinfo.com/ci/content/player/272279.html
Australia,Dec 17-20 2014,JR Hazlewood,32,50,https://www.espncricinfo.com/ci/content/player/288284.html
