Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
West Indies,Jan 2-6 2001,GD McGrath,24,4,80,3,https://www.espncricinfo.com/ci/content/player/6565.html
West Indies,Jan 2-6 2001,CR Miller,32.5,3,102,4,https://www.espncricinfo.com/ci/content/player/6607.html
West Indies,Jan 2-6 2001,SCG MacGill,30,7,88,0,https://www.espncricinfo.com/ci/content/player/6441.html
West Indies,Jan 2-6 2001,JN Gillespie,21,5,57,2,https://www.espncricinfo.com/ci/content/player/5392.html
West Indies,Jan 2-6 2001,ME Waugh,9,3,10,1,https://www.espncricinfo.com/ci/content/player/8189.html
