Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
England,Jan 3-5 2014,RJ Harris,9.4,4,25,5,https://www.espncricinfo.com/ci/content/player/5779.html
England,Jan 3-5 2014,MG Johnson,9,1,40,3,https://www.espncricinfo.com/ci/content/player/6033.html
England,Jan 3-5 2014,PM Siddle,4,1,24,0,https://www.espncricinfo.com/ci/content/player/7898.html
England,Jan 3-5 2014,NM Lyon,9,0,70,2,https://www.espncricinfo.com/ci/content/player/272279.html
