Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Jan 3-5 2014,CJL Rogers,119,169,https://www.espncricinfo.com/ci/content/player/7388.html
Australia,Jan 3-5 2014,DA Warner,16,20,https://www.espncricinfo.com/ci/content/player/219889.html
Australia,Jan 3-5 2014,SR Watson,9,9,https://www.espncricinfo.com/ci/content/player/8180.html
Australia,Jan 3-5 2014,MJ Clarke (c),6,18,https://www.espncricinfo.com/ci/content/player/4578.html
Australia,Jan 3-5 2014,SPD Smith,7,12,https://www.espncricinfo.com/ci/content/player/267192.html
Australia,Jan 3-5 2014,GJ Bailey,46,74,https://www.espncricinfo.com/ci/content/player/4451.html
Australia,Jan 3-5 2014,BJ Haddin †,28,40,https://www.espncricinfo.com/ci/content/player/5560.html
Australia,Jan 3-5 2014,MG Johnson,4,3,https://www.espncricinfo.com/ci/content/player/6033.html
Australia,Jan 3-5 2014,RJ Harris,13,10,https://www.espncricinfo.com/ci/content/player/5779.html
Australia,Jan 3-5 2014,PM Siddle,4,6,https://www.espncricinfo.com/ci/content/player/7898.html
Australia,Jan 3-5 2014,NM Lyon,6,10,https://www.espncricinfo.com/ci/content/player/272279.html
