Country,Date,Name,Runs,Balls,Batsman Profile
England,Jan 3-5 2014,AN Cook (c),7,12,https://www.espncricinfo.com/ci/content/player/11728.html
England,Jan 3-5 2014,MA Carberry,43,63,https://www.espncricinfo.com/ci/content/player/10656.html
England,Jan 3-5 2014,IR Bell,16,19,https://www.espncricinfo.com/ci/content/player/9062.html
England,Jan 3-5 2014,KP Pietersen,6,10,https://www.espncricinfo.com/ci/content/player/19296.html
England,Jan 3-5 2014,GS Ballance,7,27,https://www.espncricinfo.com/ci/content/player/232438.html
England,Jan 3-5 2014,BA Stokes,32,16,https://www.espncricinfo.com/ci/content/player/311158.html
England,Jan 3-5 2014,JM Bairstow †,0,3,https://www.espncricinfo.com/ci/content/player/297433.html
England,Jan 3-5 2014,SG Borthwick,4,2,https://www.espncricinfo.com/ci/content/player/310519.html
England,Jan 3-5 2014,SCJ Broad,42,36,https://www.espncricinfo.com/ci/content/player/10617.html
England,Jan 3-5 2014,JM Anderson,1,1,https://www.espncricinfo.com/ci/content/player/8608.html
England,Jan 3-5 2014,WB Rankin,0,2,https://www.espncricinfo.com/ci/content/player/24599.html
