Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Nov 13-17 2015,JA Burns,40,73,https://www.espncricinfo.com/ci/content/player/326632.html
Australia,Nov 13-17 2015,DA Warner,253,286,https://www.espncricinfo.com/ci/content/player/219889.html
Australia,Nov 13-17 2015,UT Khawaja,121,186,https://www.espncricinfo.com/ci/content/player/215155.html
Australia,Nov 13-17 2015,SPD Smith (c),27,68,https://www.espncricinfo.com/ci/content/player/267192.html
Australia,Nov 13-17 2015,AC Voges,41,83,https://www.espncricinfo.com/ci/content/player/8119.html
Australia,Nov 13-17 2015,MR Marsh,34,64,https://www.espncricinfo.com/ci/content/player/272450.html
Australia,Nov 13-17 2015,PM Nevill †,19,21,https://www.espncricinfo.com/ci/content/player/6973.html
Australia,Nov 13-17 2015,MG Johnson,2,10,https://www.espncricinfo.com/ci/content/player/6033.html
Australia,Nov 13-17 2015,MA Starc,0,3,https://www.espncricinfo.com/ci/content/player/311592.html
Australia,Nov 13-17 2015,JR Hazlewood,8,6,https://www.espncricinfo.com/ci/content/player/288284.html
Australia,Nov 13-17 2015,NM Lyon,4,1,https://www.espncricinfo.com/ci/content/player/272279.html
