Country,Date,Name,Runs,Balls,Batsman Profile
New Zealand,Nov 13-17 2015,MJ Guptill,1,5,https://www.espncricinfo.com/ci/content/player/226492.html
New Zealand,Nov 13-17 2015,TWM Latham,36,85,https://www.espncricinfo.com/ci/content/player/388802.html
New Zealand,Nov 13-17 2015,KS Williamson,166,250,https://www.espncricinfo.com/ci/content/player/277906.html
New Zealand,Nov 13-17 2015,LRPL Taylor,290,374,https://www.espncricinfo.com/ci/content/player/38699.html
New Zealand,Nov 13-17 2015,BB McCullum (c),27,54,https://www.espncricinfo.com/ci/content/player/37737.html
New Zealand,Nov 13-17 2015,BJ Watling †,1,12,https://www.espncricinfo.com/ci/content/player/38924.html
New Zealand,Nov 13-17 2015,DAJ Bracewell,12,40,https://www.espncricinfo.com/ci/content/player/362541.html
New Zealand,Nov 13-17 2015,MD Craig,15,38,https://www.espncricinfo.com/ci/content/player/497543.html
New Zealand,Nov 13-17 2015,MJ Henry,6,12,https://www.espncricinfo.com/ci/content/player/506612.html
New Zealand,Nov 13-17 2015,TG Southee,21,23,https://www.espncricinfo.com/ci/content/player/232364.html
New Zealand,Nov 13-17 2015,TA Boult,23,33,https://www.espncricinfo.com/ci/content/player/277912.html
