Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Nov 23-25 2000,MJ Slater,54,137,https://www.espncricinfo.com/ci/content/player/7629.html
Australia,Nov 23-25 2000,ML Hayden,44,94,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Nov 23-25 2000,AJ Bichel,8,20,https://www.espncricinfo.com/ci/content/player/4146.html
Australia,Nov 23-25 2000,JL Langer,3,21,https://www.espncricinfo.com/ci/content/player/6256.html
Australia,Nov 23-25 2000,ME Waugh,24,104,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Nov 23-25 2000,SR Waugh (c),41,94,https://www.espncricinfo.com/ci/content/player/8192.html
Australia,Nov 23-25 2000,RT Ponting,20,42,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Nov 23-25 2000,AC Gilchrist †,48,66,https://www.espncricinfo.com/ci/content/player/5390.html
Australia,Nov 23-25 2000,B Lee,62,80,https://www.espncricinfo.com/ci/content/player/6278.html
Australia,Nov 23-25 2000,SCG MacGill,19,30,https://www.espncricinfo.com/ci/content/player/6441.html
Australia,Nov 23-25 2000,GD McGrath,0,4,https://www.espncricinfo.com/ci/content/player/6565.html
