Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Dec 26-30 2017,CT Bancroft,26,95,https://www.espncricinfo.com/ci/content/player/501011.html
Australia,Dec 26-30 2017,DA Warner,103,151,https://www.espncricinfo.com/ci/content/player/219889.html
Australia,Dec 26-30 2017,UT Khawaja,17,65,https://www.espncricinfo.com/ci/content/player/215155.html
Australia,Dec 26-30 2017,SPD Smith (c),76,156,https://www.espncricinfo.com/ci/content/player/267192.html
Australia,Dec 26-30 2017,SE Marsh,61,148,https://www.espncricinfo.com/ci/content/player/6683.html
Australia,Dec 26-30 2017,MR Marsh,9,18,https://www.espncricinfo.com/ci/content/player/272450.html
Australia,Dec 26-30 2017,TD Paine †,24,36,https://www.espncricinfo.com/ci/content/player/7252.html
Australia,Dec 26-30 2017,PJ Cummins,4,18,https://www.espncricinfo.com/ci/content/player/489889.html
Australia,Dec 26-30 2017,JM Bird,4,6,https://www.espncricinfo.com/ci/content/player/215152.html
Australia,Dec 26-30 2017,JR Hazlewood,1,12,https://www.espncricinfo.com/ci/content/player/288284.html
Australia,Dec 26-30 2017,NM Lyon,0,10,https://www.espncricinfo.com/ci/content/player/272279.html
