Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Jan 3-7 2011,SR Watson,45,127,https://www.espncricinfo.com/ci/content/player/8180.html
Australia,Jan 3-7 2011,PJ Hughes,31,93,https://www.espncricinfo.com/ci/content/player/272364.html
Australia,Jan 3-7 2011,UT Khawaja,37,95,https://www.espncricinfo.com/ci/content/player/215155.html
Australia,Jan 3-7 2011,MJ Clarke (c),4,21,https://www.espncricinfo.com/ci/content/player/4578.html
Australia,Jan 3-7 2011,MEK Hussey,33,92,https://www.espncricinfo.com/ci/content/player/5939.html
Australia,Jan 3-7 2011,BJ Haddin †,6,13,https://www.espncricinfo.com/ci/content/player/5560.html
Australia,Jan 3-7 2011,SPD Smith,18,53,https://www.espncricinfo.com/ci/content/player/267192.html
Australia,Jan 3-7 2011,MG Johnson,53,66,https://www.espncricinfo.com/ci/content/player/6033.html
Australia,Jan 3-7 2011,PM Siddle,2,4,https://www.espncricinfo.com/ci/content/player/7898.html
Australia,Jan 3-7 2011,BW Hilfenhaus,34,58,https://www.espncricinfo.com/ci/content/player/5941.html
Australia,Jan 3-7 2011,MA Beer,2,17,https://www.espncricinfo.com/ci/content/player/307495.html
