Country,Date,Name,Runs,Balls,Batsman Profile
West Indies,Dec 26-29 2000,SL Campbell,6,46,https://www.espncricinfo.com/ci/content/player/51462.html
West Indies,Dec 26-29 2000,D Ganga,0,4,https://www.espncricinfo.com/ci/content/player/51872.html
West Indies,Dec 26-29 2000,WW Hinds,4,8,https://www.espncricinfo.com/ci/content/player/52057.html
West Indies,Dec 26-29 2000,BC Lara,0,7,https://www.espncricinfo.com/ci/content/player/52337.html
West Indies,Dec 26-29 2000,CEL Stuart,4,53,https://www.espncricinfo.com/ci/content/player/52960.html
West Indies,Dec 26-29 2000,JC Adams (c),0,1,https://www.espncricinfo.com/ci/content/player/51100.html
West Indies,Dec 26-29 2000,MN Samuels,46,108,https://www.espncricinfo.com/ci/content/player/52983.html
West Indies,Dec 26-29 2000,RD Jacobs †,23,40,https://www.espncricinfo.com/ci/content/player/52199.html
West Indies,Dec 26-29 2000,NAM McLean,1,3,https://www.espncricinfo.com/ci/content/player/52430.html
West Indies,Dec 26-29 2000,M Dillon,15,30,https://www.espncricinfo.com/ci/content/player/51651.html
West Indies,Dec 26-29 2000,CA Walsh,0,6,https://www.espncricinfo.com/ci/content/player/53216.html
