Country,Date,Name,Runs,Balls,Batsman Profile
India,Mar 16-20 2017,KL Rahul,67,102,https://www.espncricinfo.com/ci/content/player/422108.html
India,Mar 16-20 2017,M Vijay,82,183,https://www.espncricinfo.com/ci/content/player/237095.html
India,Mar 16-20 2017,CA Pujara,202,525,https://www.espncricinfo.com/ci/content/player/32540.html
India,Mar 16-20 2017,V Kohli (c),6,23,https://www.espncricinfo.com/ci/content/player/253802.html
India,Mar 16-20 2017,AM Rahane,14,33,https://www.espncricinfo.com/ci/content/player/277916.html
India,Mar 16-20 2017,KK Nair,23,47,https://www.espncricinfo.com/ci/content/player/398439.html
India,Mar 16-20 2017,R Ashwin,3,22,https://www.espncricinfo.com/ci/content/player/26421.html
India,Mar 16-20 2017,WP Saha †,117,233,https://www.espncricinfo.com/ci/content/player/279810.html
India,Mar 16-20 2017,RA Jadeja,54,55,https://www.espncricinfo.com/ci/content/player/234675.html
India,Mar 16-20 2017,UT Yadav,16,33,https://www.espncricinfo.com/ci/content/player/376116.html
India,Mar 16-20 2017,I Sharma,0,4,https://www.espncricinfo.com/ci/content/player/236779.html
