Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Mar 15-18 2002,JL Langer,11,7,https://www.espncricinfo.com/ci/content/player/6256.html
Australia,Mar 15-18 2002,ML Hayden,28,42,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Mar 15-18 2002,RT Ponting,89,100,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Mar 15-18 2002,ME Waugh,45,80,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Mar 15-18 2002,SR Waugh (c),7,16,https://www.espncricinfo.com/ci/content/player/8192.html
Australia,Mar 15-18 2002,DR Martyn,11,32,https://www.espncricinfo.com/ci/content/player/6513.html
Australia,Mar 15-18 2002,AC Gilchrist †,91,107,https://www.espncricinfo.com/ci/content/player/5390.html
Australia,Mar 15-18 2002,SK Warne,26,25,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Mar 15-18 2002,B Lee,0,8,https://www.espncricinfo.com/ci/content/player/6278.html
Australia,Mar 15-18 2002,JN Gillespie,1,23,https://www.espncricinfo.com/ci/content/player/5392.html
Australia,Mar 15-18 2002,GD McGrath,4,5,https://www.espncricinfo.com/ci/content/player/6565.html
