Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Oct 7-11 2018,UT Khawaja,85,175,https://www.espncricinfo.com/ci/content/player/215155.html
Australia,Oct 7-11 2018,AJ Finch,62,161,https://www.espncricinfo.com/ci/content/player/5334.html
Australia,Oct 7-11 2018,SE Marsh,7,26,https://www.espncricinfo.com/ci/content/player/6683.html
Australia,Oct 7-11 2018,MR Marsh,12,48,https://www.espncricinfo.com/ci/content/player/272450.html
Australia,Oct 7-11 2018,TM Head,0,9,https://www.espncricinfo.com/ci/content/player/530011.html
Australia,Oct 7-11 2018,M Labuschagne,0,2,https://www.espncricinfo.com/ci/content/player/787987.html
Australia,Oct 7-11 2018,TD Paine (c) †,7,27,https://www.espncricinfo.com/ci/content/player/7252.html
Australia,Oct 7-11 2018,MA Starc,0,16,https://www.espncricinfo.com/ci/content/player/311592.html
Australia,Oct 7-11 2018,PM Siddle,10,23,https://www.espncricinfo.com/ci/content/player/7898.html
Australia,Oct 7-11 2018,NM Lyon,6,13,https://www.espncricinfo.com/ci/content/player/272279.html
Australia,Oct 7-11 2018,JM Holland,0,1,https://www.espncricinfo.com/ci/content/player/230368.html
