Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Oct 7-11 2018,AJ Finch,49,99,https://www.espncricinfo.com/ci/content/player/5334.html
Australia,Oct 7-11 2018,UT Khawaja,141,302,https://www.espncricinfo.com/ci/content/player/215155.html
Australia,Oct 7-11 2018,SE Marsh,0,2,https://www.espncricinfo.com/ci/content/player/6683.html
Australia,Oct 7-11 2018,MR Marsh,0,4,https://www.espncricinfo.com/ci/content/player/272450.html
Australia,Oct 7-11 2018,TM Head,72,175,https://www.espncricinfo.com/ci/content/player/530011.html
Australia,Oct 7-11 2018,M Labuschagne,13,24,https://www.espncricinfo.com/ci/content/player/787987.html
Australia,Oct 7-11 2018,TD Paine (c) †,61,194,https://www.espncricinfo.com/ci/content/player/7252.html
Australia,Oct 7-11 2018,MA Starc,1,5,https://www.espncricinfo.com/ci/content/player/311592.html
Australia,Oct 7-11 2018,PM Siddle,0,3,https://www.espncricinfo.com/ci/content/player/7898.html
Australia,Oct 7-11 2018,NM Lyon,5,34,https://www.espncricinfo.com/ci/content/player/272279.html
