Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Dec 12-15 2019,DA Warner,43,74,https://www.espncricinfo.com/ci/content/player/219889.html
Australia,Dec 12-15 2019,JA Burns,9,42,https://www.espncricinfo.com/ci/content/player/326632.html
Australia,Dec 12-15 2019,M Labuschagne,143,240,https://www.espncricinfo.com/ci/content/player/787987.html
Australia,Dec 12-15 2019,SPD Smith,43,164,https://www.espncricinfo.com/ci/content/player/267192.html
Australia,Dec 12-15 2019,MS Wade,12,26,https://www.espncricinfo.com/ci/content/player/230193.html
Australia,Dec 12-15 2019,TM Head,56,97,https://www.espncricinfo.com/ci/content/player/530011.html
Australia,Dec 12-15 2019,TD Paine (c) †,39,105,https://www.espncricinfo.com/ci/content/player/7252.html
Australia,Dec 12-15 2019,PJ Cummins,20,85,https://www.espncricinfo.com/ci/content/player/489889.html
Australia,Dec 12-15 2019,MA Starc,30,41,https://www.espncricinfo.com/ci/content/player/311592.html
Australia,Dec 12-15 2019,NM Lyon,8,6,https://www.espncricinfo.com/ci/content/player/272279.html
Australia,Dec 12-15 2019,JR Hazlewood,0,0,https://www.espncricinfo.com/ci/content/player/288284.html
