Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
England,Dec 16-19 2010,BW Hilfenhaus,21,6,53,0,https://www.espncricinfo.com/ci/content/player/5941.html
England,Dec 16-19 2010,RJ Harris,15,4,59,3,https://www.espncricinfo.com/ci/content/player/5779.html
England,Dec 16-19 2010,PM Siddle,9,2,25,1,https://www.espncricinfo.com/ci/content/player/7898.html
England,Dec 16-19 2010,MG Johnson,17.3,5,38,6,https://www.espncricinfo.com/ci/content/player/6033.html
