Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Oct 14-17 2005,JL Langer,0,3,https://www.espncricinfo.com/ci/content/player/6256.html
Australia,Oct 14-17 2005,ML Hayden,111,180,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Oct 14-17 2005,RT Ponting (c),46,76,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Oct 14-17 2005,MJ Clarke,39,68,https://www.espncricinfo.com/ci/content/player/4578.html
Australia,Oct 14-17 2005,SM Katich,0,9,https://www.espncricinfo.com/ci/content/player/6128.html
Australia,Oct 14-17 2005,AC Gilchrist †,94,111,https://www.espncricinfo.com/ci/content/player/5390.html
Australia,Oct 14-17 2005,SR Watson,24,60,https://www.espncricinfo.com/ci/content/player/8180.html
Australia,Oct 14-17 2005,SK Warne,5,20,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Oct 14-17 2005,B Lee,1,10,https://www.espncricinfo.com/ci/content/player/6278.html
Australia,Oct 14-17 2005,GD McGrath,0,5,https://www.espncricinfo.com/ci/content/player/6565.html
Australia,Oct 14-17 2005,SCG MacGill,0,5,https://www.espncricinfo.com/ci/content/player/6441.html
