Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Oct 14-17 2005,JL Langer,22,33,https://www.espncricinfo.com/ci/content/player/6256.html
Australia,Oct 14-17 2005,ML Hayden,77,120,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Oct 14-17 2005,RT Ponting (c),54,111,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Oct 14-17 2005,MJ Clarke,5,8,https://www.espncricinfo.com/ci/content/player/4578.html
Australia,Oct 14-17 2005,SM Katich,2,22,https://www.espncricinfo.com/ci/content/player/6128.html
Australia,Oct 14-17 2005,AC Gilchrist †,1,3,https://www.espncricinfo.com/ci/content/player/5390.html
Australia,Oct 14-17 2005,SR Watson,10,37,https://www.espncricinfo.com/ci/content/player/8180.html
Australia,Oct 14-17 2005,SK Warne,7,19,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Oct 14-17 2005,B Lee,3,28,https://www.espncricinfo.com/ci/content/player/6278.html
Australia,Oct 14-17 2005,GD McGrath,2,9,https://www.espncricinfo.com/ci/content/player/6565.html
Australia,Oct 14-17 2005,SCG MacGill,0,5,https://www.espncricinfo.com/ci/content/player/6441.html
