Country,Date,Name,Runs,Balls,Batsman Profile
England,Nov 23-25 1990,MA Atherton,15,44,https://www.espncricinfo.com/ci/content/player/8579.html
England,Nov 23-25 1990,W Larkins,0,1,https://www.espncricinfo.com/ci/content/player/16203.html
England,Nov 23-25 1990,DI Gower,27,44,https://www.espncricinfo.com/ci/content/player/13418.html
England,Nov 23-25 1990,AJ Lamb (c),14,24,https://www.espncricinfo.com/ci/content/player/16178.html
England,Nov 23-25 1990,RC Russell †,15,84,https://www.espncricinfo.com/ci/content/player/19500.html
England,Nov 23-25 1990,RA Smith,1,14,https://www.espncricinfo.com/ci/content/player/20263.html
England,Nov 23-25 1990,AJ Stewart,6,10,https://www.espncricinfo.com/ci/content/player/20372.html
England,Nov 23-25 1990,CC Lewis,14,47,https://www.espncricinfo.com/ci/content/player/16274.html
England,Nov 23-25 1990,GC Small,15,42,https://www.espncricinfo.com/ci/content/player/20217.html
England,Nov 23-25 1990,ARC Fraser,0,8,https://www.espncricinfo.com/ci/content/player/12909.html
England,Nov 23-25 1990,DE Malcolm,0,5,https://www.espncricinfo.com/ci/content/player/16885.html
