Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Feb 3-7 1995,MJ Slater,124,231,https://www.espncricinfo.com/ci/content/player/7629.html
Australia,Feb 3-7 1995,MA Taylor (c),9,36,https://www.espncricinfo.com/ci/content/player/7924.html
Australia,Feb 3-7 1995,DC Boon,1,8,https://www.espncricinfo.com/ci/content/player/4169.html
Australia,Feb 3-7 1995,ME Waugh,88,177,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Feb 3-7 1995,SR Waugh,99,183,https://www.espncricinfo.com/ci/content/player/8192.html
Australia,Feb 3-7 1995,GS Blewett,20,67,https://www.espncricinfo.com/ci/content/player/4161.html
Australia,Feb 3-7 1995,IA Healy †,12,38,https://www.espncricinfo.com/ci/content/player/5628.html
Australia,Feb 3-7 1995,SK Warne,1,17,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Feb 3-7 1995,J Angel,11,43,https://www.espncricinfo.com/ci/content/player/3975.html
Australia,Feb 3-7 1995,GD McGrath,0,10,https://www.espncricinfo.com/ci/content/player/6565.html
Australia,Feb 3-7 1995,CJ McDermott,6,15,https://www.espncricinfo.com/ci/content/player/6551.html
