Country,Date,Name,Runs,Balls,Batsman Profile
Zimbabwe,Oct 14-17 1999,TR Gripper,60,241,https://www.espncricinfo.com/ci/content/player/55463.html
Zimbabwe,Oct 14-17 1999,GW Flower,32,96,https://www.espncricinfo.com/ci/content/player/55429.html
Zimbabwe,Oct 14-17 1999,MW Goodwin,91,263,https://www.espncricinfo.com/ci/content/player/55456.html
Zimbabwe,Oct 14-17 1999,GJ Rennie,23,60,https://www.espncricinfo.com/ci/content/player/55713.html
Zimbabwe,Oct 14-17 1999,ADR Campbell (c),1,22,https://www.espncricinfo.com/ci/content/player/55301.html
Zimbabwe,Oct 14-17 1999,A Flower †,0,11,https://www.espncricinfo.com/ci/content/player/55427.html
Zimbabwe,Oct 14-17 1999,NC Johnson,5,15,https://www.espncricinfo.com/ci/content/player/55528.html
Zimbabwe,Oct 14-17 1999,GJ Whittall,2,15,https://www.espncricinfo.com/ci/content/player/55848.html
Zimbabwe,Oct 14-17 1999,HH Streak,0,8,https://www.espncricinfo.com/ci/content/player/55761.html
Zimbabwe,Oct 14-17 1999,BC Strang,0,4,https://www.espncricinfo.com/ci/content/player/55756.html
Zimbabwe,Oct 14-17 1999,HK Olonga,0,0,https://www.espncricinfo.com/ci/content/player/55675.html
