Country,Date,Name,Runs,Balls,Batsman Profile
Pakistan,Dec 15-19 2016,Sami Aslam,22,100,https://www.espncricinfo.com/ci/content/player/547079.html
Pakistan,Dec 15-19 2016,Azhar Ali,5,10,https://www.espncricinfo.com/ci/content/player/39037.html
Pakistan,Dec 15-19 2016,Babar Azam,19,41,https://www.espncricinfo.com/ci/content/player/348144.html
Pakistan,Dec 15-19 2016,Younis Khan,0,1,https://www.espncricinfo.com/ci/content/player/43652.html
Pakistan,Dec 15-19 2016,Misbah-ul-Haq (c),4,20,https://www.espncricinfo.com/ci/content/player/41378.html
Pakistan,Dec 15-19 2016,Asad Shafiq,2,4,https://www.espncricinfo.com/ci/content/player/316397.html
Pakistan,Dec 15-19 2016,Sarfaraz Ahmed †,59,64,https://www.espncricinfo.com/ci/content/player/227760.html
Pakistan,Dec 15-19 2016,Wahab Riaz,1,14,https://www.espncricinfo.com/ci/content/player/43590.html
Pakistan,Dec 15-19 2016,Yasir Shah,1,2,https://www.espncricinfo.com/ci/content/player/43685.html
Pakistan,Dec 15-19 2016,Mohammad Amir,21,69,https://www.espncricinfo.com/ci/content/player/290948.html
Pakistan,Dec 15-19 2016,Rahat Ali,4,5,https://www.espncricinfo.com/ci/content/player/323244.html
