Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
Australia,Dec 26-28 2006,MJ Hoggard,21,6,82,1,https://www.espncricinfo.com/ci/content/player/14236.html
Australia,Dec 26-28 2006,A Flintoff,22,1,77,3,https://www.espncricinfo.com/ci/content/player/12856.html
Australia,Dec 26-28 2006,SJ Harmison,28,6,69,2,https://www.espncricinfo.com/ci/content/player/14054.html
Australia,Dec 26-28 2006,SI Mahmood,21.3,1,100,4,https://www.espncricinfo.com/ci/content/player/17944.html
Australia,Dec 26-28 2006,MS Panesar,12,1,52,0,https://www.espncricinfo.com/ci/content/player/18655.html
Australia,Dec 26-28 2006,PD Collingwood,3,0,20,0,https://www.espncricinfo.com/ci/content/player/10772.html
Australia,Dec 26-28 2006,KP Pietersen,1,0,13,0,https://www.espncricinfo.com/ci/content/player/19296.html
