Country,Date,Name,Runs,Balls,Batsman Profile
England,Dec 26-28 2006,AJ Strauss,31,107,https://www.espncricinfo.com/ci/content/player/20387.html
England,Dec 26-28 2006,AN Cook,20,46,https://www.espncricinfo.com/ci/content/player/11728.html
England,Dec 26-28 2006,IR Bell,2,11,https://www.espncricinfo.com/ci/content/player/9062.html
England,Dec 26-28 2006,KP Pietersen,1,8,https://www.espncricinfo.com/ci/content/player/19296.html
England,Dec 26-28 2006,PD Collingwood,16,38,https://www.espncricinfo.com/ci/content/player/10772.html
England,Dec 26-28 2006,A Flintoff (c),25,45,https://www.espncricinfo.com/ci/content/player/12856.html
England,Dec 26-28 2006,CMW Read †,26,77,https://www.espncricinfo.com/ci/content/player/19346.html
England,Dec 26-28 2006,SI Mahmood,0,2,https://www.espncricinfo.com/ci/content/player/17944.html
England,Dec 26-28 2006,SJ Harmison,4,26,https://www.espncricinfo.com/ci/content/player/14054.html
England,Dec 26-28 2006,MS Panesar,14,19,https://www.espncricinfo.com/ci/content/player/18655.html
England,Dec 26-28 2006,MJ Hoggard,5,20,https://www.espncricinfo.com/ci/content/player/14236.html
