Country,Date,Name,Runs,Balls,Batsman Profile
South Africa,Nov 24-27 2016,SC Cook,40,99,https://www.espncricinfo.com/ci/content/player/44656.html
South Africa,Nov 24-27 2016,D Elgar,5,17,https://www.espncricinfo.com/ci/content/player/230852.html
South Africa,Nov 24-27 2016,HM Amla,5,11,https://www.espncricinfo.com/ci/content/player/43906.html
South Africa,Nov 24-27 2016,JP Duminy,5,11,https://www.espncricinfo.com/ci/content/player/44932.html
South Africa,Nov 24-27 2016,F du Plessis (c),118,164,https://www.espncricinfo.com/ci/content/player/44828.html
South Africa,Nov 24-27 2016,T Bavuma,8,34,https://www.espncricinfo.com/ci/content/player/372116.html
South Africa,Nov 24-27 2016,Q de Kock †,24,33,https://www.espncricinfo.com/ci/content/player/379143.html
South Africa,Nov 24-27 2016,VD Philander,4,9,https://www.espncricinfo.com/ci/content/player/46945.html
South Africa,Nov 24-27 2016,KJ Abbott,17,50,https://www.espncricinfo.com/ci/content/player/297583.html
South Africa,Nov 24-27 2016,K Rabada,1,6,https://www.espncricinfo.com/ci/content/player/550215.html
South Africa,Nov 24-27 2016,T Shamsi,18,23,https://www.espncricinfo.com/ci/content/player/379145.html
