Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
Australia,Mar 4-8 1993,DK Morrison,26.4,5,89,7,https://www.espncricinfo.com/ci/content/player/37730.html
Australia,Mar 4-8 1993,CL Cairns,24,3,77,0,https://www.espncricinfo.com/ci/content/player/36597.html
Australia,Mar 4-8 1993,W Watson,29,12,60,1,https://www.espncricinfo.com/ci/content/player/38742.html
Australia,Mar 4-8 1993,MB Owens,21,3,54,1,https://www.espncricinfo.com/ci/content/player/38066.html
Australia,Mar 4-8 1993,DN Patel,1,0,4,0,https://www.espncricinfo.com/ci/content/player/38118.html
