Country,Date,Name,Runs,Balls,Batsman Profile
New Zealand,Mar 4-8 1993,MJ Greatbatch,61,184,https://www.espncricinfo.com/ci/content/player/37105.html
New Zealand,Mar 4-8 1993,JG Wright,72,264,https://www.espncricinfo.com/ci/content/player/38757.html
New Zealand,Mar 4-8 1993,AH Jones,4,24,https://www.espncricinfo.com/ci/content/player/37491.html
New Zealand,Mar 4-8 1993,MD Crowe (c),98,188,https://www.espncricinfo.com/ci/content/player/36622.html
New Zealand,Mar 4-8 1993,KR Rutherford,32,66,https://www.espncricinfo.com/ci/content/player/38258.html
New Zealand,Mar 4-8 1993,TE Blain †,1,10,https://www.espncricinfo.com/ci/content/player/36297.html
New Zealand,Mar 4-8 1993,CL Cairns,13,29,https://www.espncricinfo.com/ci/content/player/36597.html
New Zealand,Mar 4-8 1993,DN Patel,13,27,https://www.espncricinfo.com/ci/content/player/38118.html
New Zealand,Mar 4-8 1993,DK Morrison,2,12,https://www.espncricinfo.com/ci/content/player/37730.html
New Zealand,Mar 4-8 1993,W Watson,3,19,https://www.espncricinfo.com/ci/content/player/38742.html
New Zealand,Mar 4-8 1993,MB Owens,0,1,https://www.espncricinfo.com/ci/content/player/38066.html
