Country,Date,Name,Runs,Balls,Batsman Profile
England,Dec 2-6 2017,AN Cook,16,66,https://www.espncricinfo.com/ci/content/player/11728.html
England,Dec 2-6 2017,MD Stoneman,36,65,https://www.espncricinfo.com/ci/content/player/229954.html
England,Dec 2-6 2017,JM Vince,15,39,https://www.espncricinfo.com/ci/content/player/296597.html
England,Dec 2-6 2017,JE Root (c),67,123,https://www.espncricinfo.com/ci/content/player/303669.html
England,Dec 2-6 2017,DJ Malan,29,80,https://www.espncricinfo.com/ci/content/player/236489.html
England,Dec 2-6 2017,CR Woakes,5,10,https://www.espncricinfo.com/ci/content/player/247235.html
England,Dec 2-6 2017,MM Ali,2,20,https://www.espncricinfo.com/ci/content/player/8917.html
England,Dec 2-6 2017,JM Bairstow †,36,57,https://www.espncricinfo.com/ci/content/player/297433.html
England,Dec 2-6 2017,C Overton,7,34,https://www.espncricinfo.com/ci/content/player/464626.html
England,Dec 2-6 2017,SCJ Broad,8,12,https://www.espncricinfo.com/ci/content/player/10617.html
England,Dec 2-6 2017,JM Anderson,0,0,https://www.espncricinfo.com/ci/content/player/8608.html
