Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Dec 26-30 2014,DA Warner,40,42,https://www.espncricinfo.com/ci/content/player/219889.html
Australia,Dec 26-30 2014,CJL Rogers,69,123,https://www.espncricinfo.com/ci/content/player/7388.html
Australia,Dec 26-30 2014,SR Watson,17,34,https://www.espncricinfo.com/ci/content/player/8180.html
Australia,Dec 26-30 2014,SPD Smith (c),14,27,https://www.espncricinfo.com/ci/content/player/267192.html
Australia,Dec 26-30 2014,SE Marsh,99,215,https://www.espncricinfo.com/ci/content/player/6683.html
Australia,Dec 26-30 2014,JA Burns,9,17,https://www.espncricinfo.com/ci/content/player/326632.html
Australia,Dec 26-30 2014,BJ Haddin †,13,27,https://www.espncricinfo.com/ci/content/player/5560.html
Australia,Dec 26-30 2014,MG Johnson,15,27,https://www.espncricinfo.com/ci/content/player/6033.html
Australia,Dec 26-30 2014,RJ Harris,21,68,https://www.espncricinfo.com/ci/content/player/5779.html
Australia,Dec 26-30 2014,NM Lyon,1,10,https://www.espncricinfo.com/ci/content/player/272279.html
Australia,Dec 26-30 2014,JR Hazlewood,0,3,https://www.espncricinfo.com/ci/content/player/288284.html
