Country,Date,Name,Runs,Balls,Batsman Profile
New Zealand,Mar 11-15 2000,MJ Horne,3,22,https://www.espncricinfo.com/ci/content/player/37250.html
New Zealand,Mar 11-15 2000,CM Spearman,12,38,https://www.espncricinfo.com/ci/content/player/38401.html
New Zealand,Mar 11-15 2000,MS Sinclair,8,24,https://www.espncricinfo.com/ci/content/player/38393.html
New Zealand,Mar 11-15 2000,PJ Wiseman,1,16,https://www.espncricinfo.com/ci/content/player/38753.html
New Zealand,Mar 11-15 2000,SP Fleming (c),21,58,https://www.espncricinfo.com/ci/content/player/37000.html
New Zealand,Mar 11-15 2000,NJ Astle,31,39,https://www.espncricinfo.com/ci/content/player/36185.html
New Zealand,Mar 11-15 2000,CD McMillan,6,20,https://www.espncricinfo.com/ci/content/player/37712.html
New Zealand,Mar 11-15 2000,CL Cairns,35,66,https://www.espncricinfo.com/ci/content/player/36597.html
New Zealand,Mar 11-15 2000,AC Parore †,11,65,https://www.espncricinfo.com/ci/content/player/38117.html
New Zealand,Mar 11-15 2000,DL Vettori,15,22,https://www.espncricinfo.com/ci/content/player/38710.html
New Zealand,Mar 11-15 2000,SB Doull,12,7,https://www.espncricinfo.com/ci/content/player/36835.html
