Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Nov 30 - Dec 4 2001,JL Langer,75,157,https://www.espncricinfo.com/ci/content/player/6256.html
Australia,Nov 30 - Dec 4 2001,ML Hayden,0,2,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Nov 30 - Dec 4 2001,RT Ponting,31,37,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Nov 30 - Dec 4 2001,ME Waugh,42,60,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Nov 30 - Dec 4 2001,SR Waugh (c),8,16,https://www.espncricinfo.com/ci/content/player/8192.html
Australia,Nov 30 - Dec 4 2001,DR Martyn,60,126,https://www.espncricinfo.com/ci/content/player/6513.html
Australia,Nov 30 - Dec 4 2001,AC Gilchrist †,0,3,https://www.espncricinfo.com/ci/content/player/5390.html
Australia,Nov 30 - Dec 4 2001,SK Warne,99,157,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Nov 30 - Dec 4 2001,B Lee,17,69,https://www.espncricinfo.com/ci/content/player/6278.html
Australia,Nov 30 - Dec 4 2001,JN Gillespie,0,8,https://www.espncricinfo.com/ci/content/player/5392.html
Australia,Nov 30 - Dec 4 2001,GD McGrath,0,2,https://www.espncricinfo.com/ci/content/player/6565.html
