Country,Date,Name,Runs,Balls,Batsman Profile
West Indies,Feb 1-3 1997,SL Campbell,21,44,https://www.espncricinfo.com/ci/content/player/51462.html
West Indies,Feb 1-3 1997,RG Samuels,76,228,https://www.espncricinfo.com/ci/content/player/52922.html
West Indies,Feb 1-3 1997,S Chanderpaul,3,17,https://www.espncricinfo.com/ci/content/player/51469.html
West Indies,Feb 1-3 1997,BC Lara,132,183,https://www.espncricinfo.com/ci/content/player/52337.html
West Indies,Feb 1-3 1997,CL Hooper,57,83,https://www.espncricinfo.com/ci/content/player/52066.html
West Indies,Feb 1-3 1997,JC Adams,18,31,https://www.espncricinfo.com/ci/content/player/51100.html
West Indies,Feb 1-3 1997,PV Simmons,0,5,https://www.espncricinfo.com/ci/content/player/52934.html
West Indies,Feb 1-3 1997,CO Browne †,0,3,https://www.espncricinfo.com/ci/content/player/51232.html
West Indies,Feb 1-3 1997,IR Bishop,13,44,https://www.espncricinfo.com/ci/content/player/51226.html
West Indies,Feb 1-3 1997,CEL Ambrose,15,44,https://www.espncricinfo.com/ci/content/player/51107.html
West Indies,Feb 1-3 1997,CA Walsh (c),5,11,https://www.espncricinfo.com/ci/content/player/53216.html
