Country,Date,Name,Runs,Balls,Batsman Profile
West Indies,May 1-5 2003,CH Gayle,71,155,https://www.espncricinfo.com/ci/content/player/51880.html
West Indies,May 1-5 2003,DS Smith,59,139,https://www.espncricinfo.com/ci/content/player/52962.html
West Indies,May 1-5 2003,D Ganga,26,89,https://www.espncricinfo.com/ci/content/player/51872.html
West Indies,May 1-5 2003,RR Sarwan,40,129,https://www.espncricinfo.com/ci/content/player/52969.html
West Indies,May 1-5 2003,S Chanderpaul,0,1,https://www.espncricinfo.com/ci/content/player/51469.html
West Indies,May 1-5 2003,OAC Banks,24,40,https://www.espncricinfo.com/ci/content/player/51258.html
West Indies,May 1-5 2003,CS Baugh †,24,63,https://www.espncricinfo.com/ci/content/player/51446.html
West Indies,May 1-5 2003,BC Lara (c),14,55,https://www.espncricinfo.com/ci/content/player/52337.html
West Indies,May 1-5 2003,VC Drakes,11,53,https://www.espncricinfo.com/ci/content/player/51655.html
West Indies,May 1-5 2003,TL Best,20,49,https://www.espncricinfo.com/ci/content/player/51436.html
West Indies,May 1-5 2003,JJC Lawson,1,7,https://www.espncricinfo.com/ci/content/player/52413.html
