Country,Date,Name,Runs,Balls,Batsman Profile
South Africa,Dec 26-30 2005,GC Smith (c),25,52,https://www.espncricinfo.com/ci/content/player/47270.html
South Africa,Dec 26-30 2005,AB de Villiers,8,44,https://www.espncricinfo.com/ci/content/player/44936.html
South Africa,Dec 26-30 2005,HH Gibbs,9,11,https://www.espncricinfo.com/ci/content/player/45224.html
South Africa,Dec 26-30 2005,JH Kallis,9,26,https://www.espncricinfo.com/ci/content/player/45789.html
South Africa,Dec 26-30 2005,AG Prince,26,120,https://www.espncricinfo.com/ci/content/player/46788.html
South Africa,Dec 26-30 2005,JA Rudolph,4,5,https://www.espncricinfo.com/ci/content/player/47015.html
South Africa,Dec 26-30 2005,MV Boucher †,5,18,https://www.espncricinfo.com/ci/content/player/44111.html
South Africa,Dec 26-30 2005,SM Pollock,67,120,https://www.espncricinfo.com/ci/content/player/46774.html
South Africa,Dec 26-30 2005,N Boje,13,38,https://www.espncricinfo.com/ci/content/player/44091.html
South Africa,Dec 26-30 2005,A Nel,2,7,https://www.espncricinfo.com/ci/content/player/46569.html
South Africa,Dec 26-30 2005,M Ntini,2,6,https://www.espncricinfo.com/ci/content/player/46592.html
