Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Dec 26-30 2005,PA Jaques,2,12,https://www.espncricinfo.com/ci/content/player/6060.html
Australia,Dec 26-30 2005,ML Hayden,65,177,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Dec 26-30 2005,RT Ponting (c),117,198,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Dec 26-30 2005,BJ Hodge,7,26,https://www.espncricinfo.com/ci/content/player/5674.html
Australia,Dec 26-30 2005,MEK Hussey,122,203,https://www.espncricinfo.com/ci/content/player/5939.html
Australia,Dec 26-30 2005,A Symonds,0,1,https://www.espncricinfo.com/ci/content/player/7702.html
Australia,Dec 26-30 2005,AC Gilchrist †,2,7,https://www.espncricinfo.com/ci/content/player/5390.html
Australia,Dec 26-30 2005,SK Warne,9,14,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Dec 26-30 2005,B Lee,4,16,https://www.espncricinfo.com/ci/content/player/6278.html
Australia,Dec 26-30 2005,SCG MacGill,4,11,https://www.espncricinfo.com/ci/content/player/6441.html
Australia,Dec 26-30 2005,GD McGrath,11,56,https://www.espncricinfo.com/ci/content/player/6565.html
