Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Dec 16-20 2005,JL Langer,47,114,https://www.espncricinfo.com/ci/content/player/6256.html
Australia,Dec 16-20 2005,ML Hayden,20,33,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Dec 16-20 2005,B Lee,32,53,https://www.espncricinfo.com/ci/content/player/6278.html
Australia,Dec 16-20 2005,RT Ponting (c),53,106,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Dec 16-20 2005,BJ Hodge,203,332,https://www.espncricinfo.com/ci/content/player/5674.html
Australia,Dec 16-20 2005,MEK Hussey,58,121,https://www.espncricinfo.com/ci/content/player/5939.html
Australia,Dec 16-20 2005,A Symonds,25,49,https://www.espncricinfo.com/ci/content/player/7702.html
Australia,Dec 16-20 2005,AC Gilchrist †,44,58,https://www.espncricinfo.com/ci/content/player/5390.html
Australia,Dec 16-20 2005,SK Warne,5,7,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Dec 16-20 2005,NW Bracken,14,24,https://www.espncricinfo.com/ci/content/player/4185.html
