Country,Date,Name,Runs,Balls,Batsman Profile
South Africa,Dec 16-20 2005,AB de Villiers,68,109,https://www.espncricinfo.com/ci/content/player/44936.html
South Africa,Dec 16-20 2005,GC Smith (c),34,65,https://www.espncricinfo.com/ci/content/player/47270.html
South Africa,Dec 16-20 2005,HH Gibbs,21,43,https://www.espncricinfo.com/ci/content/player/45224.html
South Africa,Dec 16-20 2005,JA Rudolph,8,28,https://www.espncricinfo.com/ci/content/player/47015.html
South Africa,Dec 16-20 2005,AG Prince,28,79,https://www.espncricinfo.com/ci/content/player/46788.html
South Africa,Dec 16-20 2005,JM Kemp,7,29,https://www.espncricinfo.com/ci/content/player/45797.html
South Africa,Dec 16-20 2005,MV Boucher †,62,77,https://www.espncricinfo.com/ci/content/player/44111.html
South Africa,Dec 16-20 2005,SM Pollock,34,35,https://www.espncricinfo.com/ci/content/player/46774.html
South Africa,Dec 16-20 2005,A Nel,4,20,https://www.espncricinfo.com/ci/content/player/46569.html
South Africa,Dec 16-20 2005,CK Langeveldt,0,1,https://www.espncricinfo.com/ci/content/player/45963.html
South Africa,Dec 16-20 2005,M Ntini,12,10,https://www.espncricinfo.com/ci/content/player/46592.html
