Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
Australia,Apr 19-23 2003,M Dillon,18.2,0,64,2,https://www.espncricinfo.com/ci/content/player/51651.html
Australia,Apr 19-23 2003,VC Drakes,20,4,61,1,https://www.espncricinfo.com/ci/content/player/51655.html
Australia,Apr 19-23 2003,MN Samuels,21,1,65,0,https://www.espncricinfo.com/ci/content/player/52983.html
Australia,Apr 19-23 2003,PT Collins,7,1,30,0,https://www.espncricinfo.com/ci/content/player/51479.html
