Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Jul 21-24 2005,JL Langer,6,15,https://www.espncricinfo.com/ci/content/player/6256.html
Australia,Jul 21-24 2005,ML Hayden,34,54,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Jul 21-24 2005,RT Ponting (c),42,65,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Jul 21-24 2005,DR Martyn,65,138,https://www.espncricinfo.com/ci/content/player/6513.html
Australia,Jul 21-24 2005,MJ Clarke,91,106,https://www.espncricinfo.com/ci/content/player/4578.html
Australia,Jul 21-24 2005,SM Katich,67,113,https://www.espncricinfo.com/ci/content/player/6128.html
Australia,Jul 21-24 2005,AC Gilchrist †,10,14,https://www.espncricinfo.com/ci/content/player/5390.html
Australia,Jul 21-24 2005,SK Warne,2,7,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Jul 21-24 2005,B Lee,8,16,https://www.espncricinfo.com/ci/content/player/6278.html
Australia,Jul 21-24 2005,JN Gillespie,13,52,https://www.espncricinfo.com/ci/content/player/5392.html
Australia,Jul 21-24 2005,GD McGrath,20,32,https://www.espncricinfo.com/ci/content/player/6565.html
