Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
West Indies,Jun 11-14 2015,MA Starc,14,2,50,1,https://www.espncricinfo.com/ci/content/player/311592.html
West Indies,Jun 11-14 2015,JR Hazlewood,15.5,8,38,5,https://www.espncricinfo.com/ci/content/player/288284.html
West Indies,Jun 11-14 2015,NM Lyon,14,4,55,3,https://www.espncricinfo.com/ci/content/player/272279.html
West Indies,Jun 11-14 2015,MG Johnson,14,2,54,1,https://www.espncricinfo.com/ci/content/player/6033.html
West Indies,Jun 11-14 2015,SR Watson,2,0,10,0,https://www.espncricinfo.com/ci/content/player/8180.html
