Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
England,Sep 4-8 2019,MA Starc,22,7,80,3,https://www.espncricinfo.com/ci/content/player/311592.html
England,Sep 4-8 2019,JR Hazlewood,25,6,57,4,https://www.espncricinfo.com/ci/content/player/288284.html
England,Sep 4-8 2019,PJ Cummins,24,6,60,3,https://www.espncricinfo.com/ci/content/player/489889.html
England,Sep 4-8 2019,NM Lyon,36,4,89,0,https://www.espncricinfo.com/ci/content/player/272279.html
