Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Mar 18-22 2001,MJ Slater,4,3,https://www.espncricinfo.com/ci/content/player/7629.html
Australia,Mar 18-22 2001,ML Hayden,203,320,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Mar 18-22 2001,JL Langer,35,35,https://www.espncricinfo.com/ci/content/player/6256.html
Australia,Mar 18-22 2001,ME Waugh,70,136,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Mar 18-22 2001,SR Waugh (c),47,150,https://www.espncricinfo.com/ci/content/player/8192.html
Australia,Mar 18-22 2001,RT Ponting,0,1,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Mar 18-22 2001,AC Gilchrist †,1,6,https://www.espncricinfo.com/ci/content/player/5390.html
Australia,Mar 18-22 2001,SK Warne,0,23,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Mar 18-22 2001,JN Gillespie,0,11,https://www.espncricinfo.com/ci/content/player/5392.html
Australia,Mar 18-22 2001,CR Miller,0,4,https://www.espncricinfo.com/ci/content/player/6607.html
Australia,Mar 18-22 2001,GD McGrath,3,13,https://www.espncricinfo.com/ci/content/player/6565.html
