Country,Date,Name,Runs,Balls,Batsman Profile
West Indies,Nov 3-6 2005,CH Gayle,33,57,https://www.espncricinfo.com/ci/content/player/51880.html
West Indies,Nov 3-6 2005,DS Smith,3,22,https://www.espncricinfo.com/ci/content/player/52962.html
West Indies,Nov 3-6 2005,RR Sarwan,31,92,https://www.espncricinfo.com/ci/content/player/52969.html
West Indies,Nov 3-6 2005,BC Lara,14,51,https://www.espncricinfo.com/ci/content/player/52337.html
West Indies,Nov 3-6 2005,S Chanderpaul (c),7,25,https://www.espncricinfo.com/ci/content/player/51469.html
West Indies,Nov 3-6 2005,MN Samuels,17,20,https://www.espncricinfo.com/ci/content/player/52983.html
West Indies,Nov 3-6 2005,D Ramdin †,6,16,https://www.espncricinfo.com/ci/content/player/52917.html
West Indies,Nov 3-6 2005,DBL Powell,0,4,https://www.espncricinfo.com/ci/content/player/52790.html
West Indies,Nov 3-6 2005,FH Edwards,0,1,https://www.espncricinfo.com/ci/content/player/51782.html
West Indies,Nov 3-6 2005,CD Collymore,4,6,https://www.espncricinfo.com/ci/content/player/51481.html
West Indies,Nov 3-6 2005,JJC Lawson,1,9,https://www.espncricinfo.com/ci/content/player/52413.html
